ASV.ID	kingdom	phylum	class	order	family	genus	species	Confidence
bbedf6eb6ac54f9d59b15832b2a22a88	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia		0.9911228991572087
9ef319dc5fc7d5e57b24b39c58b3a702	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium		0.9999999999413944
6f42a44dad1028da288f7ffdee01fcbf	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	cateniformis	0.9999739323221069
050874775500b98b61cac480bd4df16c	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae			0.9890375423315246
c049d77b02a0b59301419dd479f92088	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium	ruminantium	0.8854830756767728
abfc5ea4c6561624b4a3c4834d83a14d	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia		0.999268997746948
f433bb95fe2a3f68f85d520547129128	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Pseudoramibacter_Eubacterium		0.9999998896914012
bf45d435afc51c7c9ddb5de7fcbb70d7	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	copri	0.9999996760833156
8726182077ed8da617697268d5f7e1fe	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			0.9999999672191094
c9962775e5a6716eec56a37c4611f8f8	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	dispar	0.7367434591504821
07610f036a4560bec840762dc039499f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Robinsoniella	peoriensis	0.8812576935700205
072fdb191208bae6270335abce0664bc	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	zeae	0.9984738205922868
275ca9acd6826810544039e178d6a456	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium	ruminantium	0.9222996224841602
8d7a425cbe4406da1707edf0572479a5	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae			0.9999999997793299
f112a76f543875d49dff4c9fbc12bf2a	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella		0.9999947993276468
c6ff944e490ba598617a87cc9f82e8bf	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia		0.9716656495905344
847fe562a31155c7b4c73521a97b60a1	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	muciniphila	0.9999999999368612
9305f47d5c357b67be55def4517f97c9	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium		0.9982363039590428
84514ac6f7fdbf385a2d1292e84eb8f9	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus		0.8047768908824219
2728b0230fe57d3bc2d6b533bae02cdc	Bacteria	Firmicutes	Bacilli	Lactobacillales				0.7625511000998445
f7c2367020a87310ca2196d87006b427	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.9455735618444412
6cfc1b0948833102ca6bb3937749efcd	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	luteciae	0.7070301191701367
e435d5ba3257520520998810461f36ee	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus		0.9999495205205029
8dbd824ac0c846b94b0fcf666384f327	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	hathewayi	0.995714483568946
5820e338e43324e2242a71c4c3e1cc47	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			0.9999999780115036
da3956d7b4eb196f6668e271b7be6850	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Reyranella	massiliensis	0.9826230804935904
9f3df9d4e9e8eb2c613743611d8f69ea	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Dysgonomonas		0.9988629686242806
3242605fec1d96953517b6b86f6b1bc1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	ovatus	0.9999149800647836
c0cf8b61e5e557d37bab37bd8c0f0e61	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			0.9937772909937476
268162e61b1bacc0fe2952b74d2924d9	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella		0.9999994414521548
911830b8ac18974397c5d8aa5c91e298	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Clostridium	ramosum	0.9681546842746569
cf0caf68478c5ad7cbc911fd48872975	Bacteria	Firmicutes	Clostridia	Clostridiales				0.9991716104964912
c6abdf1831fd326759ba53a9b09f75a4	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus		0.9999449789960684
22c1e4ae3d3ee0bbace4a69c017547b0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus		0.9398134302291198
ccd72f3ce38441f098c18103919ba8f4	Bacteria	Firmicutes	Clostridia	Clostridiales	Tissierellaceae	WAL_1855D		0.9999999999992896
c5890fea09b4e75e8641bfd3704c6e37	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			0.9406394621553824
9443e82805534feb8f6316af720fa1d8	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.9997487223738424
59d7ad4e83febaf1c860791f32a04fd9	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus		0.9101927018898102
59c60c25c21d5890dc89a701c0cbc4cf	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio		0.985015993996096
aa9b5c06e0482313dc18b1d190188d8a	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			0.9993837475228692
1b24b9473382ffddb644016ced93a352	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	muciniphila	0.9999999731329301
4dc992472b015f28f84d2c1be8a9595f	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Eubacterium	biforme	0.9998035739376034
921c0448c21d71642be43eda87b65026	Bacteria	Firmicutes	Bacilli	Bacillales	Exiguobacteraceae	Exiguobacterium		0.9978158063231792
4f094c063301e6448047095e8187a0e2	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister		0.9995060464127632
4219918221b498095330537ee05946e4	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	breve	0.7461003727535692
a378b2314b5ff443d81fc908f0fe6f3b	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			0.999952741960778
7e199c12061a437d1e73639a942a2fa7	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		0.99999999803067
4ab8c792dd7b1491609dd07caa54b4e8	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium	methylpentosum	0.9999515635632904
8183fd5e9d7e6672c80341fef2d4f6e4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	fragilis	0.7343457916479936
4203901f77bd01ade9133128fc511911	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Clostridium	ramosum	0.9464757956710584
1cfd0d05750b8a8da09c73e08728d435	Bacteria							0.9746014039647496
eb1469e55e68ec0e54f317a1c674927f	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			0.9999999927309762
833a4de9a12655321bccc6fbbb0b8e2b	Bacteria	Firmicutes	Clostridia	Clostridiales				0.9999839021063016
effbdd96e00982c1a2bda420c2f2b4f5	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		0.9000717710685541
4688c2d3a0aae238a6c26dbade16e139	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae			0.7397511714251344
25e6c7869aeef393402d874d3430eefa	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Clostridium	ramosum	0.9998667050052724
9b54d5fda8ded828c03e98f0092514a4	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	muciniphila	0.7637517467125174
9aa61d55fa3c341cbe2c58135388409c	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus		0.9962484289855256
9144b63bb26649fbf585c3b7e9f16a6a	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Clostridium	ramosum	0.7819310638764818
8f67811c28176af27fee65fde0df0d72	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megamonas		0.9999999495211694
1d5a85837fd7bf5281c08b66c4ac2e34	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	distasonis	0.9999950118983836
c81cfe79f54b22f1a46e0685c2d4adf7	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Acidaminococcus		0.9760786415565924
a8a906015414b69ceb349dd08d0a21d8	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Clostridium	ramosum	0.8956496277789557
1c556a6fe55f5e49ca38520dce116691	Bacteria	TM7	TM7-3	CW040				0.9999972995890484
c1565a25dfd5b494e87d8b1627be9d7e	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Clostridium	ramosum	0.7232652500350313
1509743bbf05e3b59d84c87352ddbf6a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.8504012577329804
f6c293849bd3d143bbdbbfce27998da0	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae			0.9999958296931444
2fd7318c8149a18b4bf0f64c8270ca36	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus		0.9717759464497612
1b899e0a55fd2eb0243563a0b8a5cf7b	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella		0.9999917708985016
1efa9624d350a95da800b800ffb01875	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus		0.9793169497697668
380ac3459f0aa2cc0c5c78719c0f1566	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Eggerthella		0.9986651076641652
818e80f8aa3a449afe4292cf1eed8318	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Clostridium	ramosum	0.9930842260071588
8fcfb1f5dd3cd37780cc624c46972beb	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	durum	0.9999995418376014
bbb5536b28d36f51588676ed184a7787	Bacteria	TM7	TM7-3					0.9999999372635692
ace923219b0ecc617cb101d310ef58a2	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Pseudoramibacter_Eubacterium		0.9999998866159452
e93530e677d01cc26734d06f7a6100d4	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	muciniphila	0.999999999963478
7a16557e798500922a625e322a38bccb	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium	difficile	0.8436361844051311
2f181e28f48518721b09ca1025387f4b	Bacteria	Firmicutes						0.999313796109662
c5dc1feeeae88a967c00f79bddf63a09	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Acidaminococcus		0.9999946941835064
2a1b53dd9dc9eba17d79705c4dd03d3e	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae			0.9999998551219668
d8188d8d8de9cb91d7de0dfb459fd696	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			0.9994181310661192
f2a26e95eba82d0696847098be9b1195	Bacteria	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae			0.9999985398163036
a506723e07f36d0d68ee7d7e9e9b7045	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces		0.99992074580096
e9f46fb5f2ff6dbdf08493bf74fcf869	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	durum	0.9999970050210664
8e14f2242ff70bf819eb6bc3e580be70	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus		0.8398115597107118
54a96dd14c68e5fe245f097a240c542c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	gnavus	0.9871158147408884
059adf1a9a8d4c6fe347d3b25885ecec	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae			0.7610526235007958
143d9e46429acae8b3118eeab8ebf4a2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus		0.8891853740949728
49cb740b4690328989f36141e48c2de7	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Gemmiger	formicilis	0.9524091718265284
cfc18d8e775bdb2c770599365d759961	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	parainfluenzae	0.9320069336143882
661a2b310afdb519724bec3b867d4a3b	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		0.9999704443650814
fc973ee46121ec41b6172f67262056af	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae			0.9108599583567129
82d721eeeaa46dfbe881902434e592ee	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Eggerthella		0.9995467221287646
23e19ff7c612ca7b13e7140fdd9c3cd9	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea		0.8059703079319143
90b2d4be1b37261b448a12905e901e92	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			0.9999764733965896
caf09288effecee266c5054263ea1e1a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia		0.7756717893199739
e9a0db769ebf6cd20993e70b66307e21	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae			0.9999982517727166
62027ca27cc9fc24f23f7eb0d5bd8482	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	mucosae	0.9465971666237692
6af1aa8b11327ee9e05313f181afa088	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium		0.9934640862490608
a41cd338df093d7c6c60180b67f0d1ae	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	mucosae	0.7393967214064731
3d2636126dbb9ba6dc2e86bbb8831663	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus		0.8758070336735782
1cc20d789808fadda90ffad07c63921e	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus		0.9999980219194764
5425ffa82a6c3554461b55621bc18a3c	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus		0.7623944605630634
6a0176c5772800e0a642e13e6e3e7615	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Paludibacter		0.886540125190804
9324315c5185646d495fd35f6e363f96	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus		0.9996118269863716
44b9b557e49357e5c5ab132766493600	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira		0.9999781466935806
09dd3b7a1fe82dc082e716162a669e1d	Bacteria	Firmicutes	Clostridia	Clostridiales	Tissierellaceae	ph2		0.9999999999998296
7e980df5e75ff0845d21f66bed3155eb	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium	ruminantium	0.7681207590600317
cb2bbc4f658630cde5878ba128dc83f8	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Clostridium	ramosum	0.8865368271802183
f130e86ee38eeb84db1b9879863db42d	Bacteria	Firmicutes	Clostridia	Clostridiales				0.9997470672386332
cffbbf018e5535d1545457d49ba2bc30	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	gnavus	0.9957792426007308
b089643d64386fc20158700f19b1f0f5	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		0.9797065185385958
9d016456f23abe0d1e2970e137fb4e08	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium		0.9999999764985577
f63f37e4ffc1260d8ab440886a271f05	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Shigella		0.7660200078208096
202bebc2a26e2212ce271c4141218312	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	salivarius	0.9312228701767894
cffb158ebff771e9c79af5c0712cdc98	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus		0.7922346425451431
15e3d64b551c664847b11ee8d5da010d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		0.9730232608749294
1e1679cbdd8e3f58c350c96e0b8e254e	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides		0.9995288139310952
9e73b4fb18b9477630d7ebbb5fe1e341	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	finegoldii	0.8558417694937177
a4b77ccb5e592029757614d3c9d52001	Bacteria	Firmicutes	Clostridia	Clostridiales				0.9752657655954441
d0aa2fbced621d54eff83dacadc797ab	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	muciniphila	0.9999999999997158
12d99044dd60373d3186237ee875677e	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces		0.9999999999944862
5983fe86f95352d3d5041977ee6f0c23	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira		0.9997812715359258
91c8d0d4b0c513da00fdf4037e2920fa	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae			0.9999989725728418
014cb6bbcd0064cea79f0c30064edb57	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	muciniphila	0.9978902420962006
48cd8e599391bd9aac558611b4b66622	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus		0.9998029496115124
7ae9654f28e9e5df27241a9473832e07	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia	mucilaginosa	0.9984351602045144
62812895dfb8b2a4db4d3e044e28de6e	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Shigella		0.7709508106003464
6f5e8a9322e53689a18e422452256695	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus		0.7872530235031079
e9603f8c3c789a0e752fc34605f245e5	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus		0.9999999848725452
fc790955750885a287dda34b2d34aa27	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus		0.9999960017866052
7aaef8d41eab7fe31b04b1ea773a290e	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			0.9851472786049515
17b80e7bc1a2b768a252df43e71a0119	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae			0.9969551687265388
71874ab2a50a8892cb01bf3b4ed6595b	Bacteria	Firmicutes	Clostridia	Clostridiales				0.9999995571703288
979a15a30b9280aa3397bd154e64f5ec	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus		0.9999378347870636
0a555441d7cf936cf87e7c3e48015683	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus		0.9880936774964548
16d9658d27e26e28b95fd3f8f798c0ac	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium	bartlettii	0.9039562023935804
778712adff48a897e5fdfed0e725dd9a	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			0.9999994848636464
5ae444c41e0316c06d72e41aabc3fb7d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus		0.9997425133580328
4154c487075d0355ee1de3f9eca4e035	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			0.999766940653104
0ee92ac486d3dd0cc042cf35f1257ae7	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		0.9999998471431129
e9d3fb143f93e182928d5de8369235ac	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			0.9999994344089159
0928934f165809d65c5c0e94bc24dd18	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			0.94574565089378
bbef48753c72676c2f1c4bbcd1412b9b	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae			0.7707593846771319
91ef6397f10ff3344510c9badf60a4b5	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus		0.8873468940189683
310969319ca58c9c3fe3c6cf9758c4de	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.9996595190702182
b695db85c7d893f1fad3138e159cca6a	Bacteria	TM7	TM7-3	CW040				0.9999999981574206
39c4dc57b875a1da24225544737b8acf	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium		0.752627005352421
440f566affbae011267ccd0a73093c83	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			0.8980335180251979
377f90ac6e2ce7ec497cd649f1adeaf2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		0.9996861875276164
59ad24486e401504d01146cc760a90b1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		0.9999999998623536
d1e9a87c1f9aec1b1eb232e521193e5a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia		0.7533485136180007
e6efe4876656b8bf34d92b23cf9273a2	Bacteria	Firmicutes	Clostridia	Clostridiales				0.9999971879723978
0cf03e04f631d3390b30327cc74aa9cd	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia	mucilaginosa	0.9985098218740625
cdd31374553c68f94de28a3da6b5788b	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			0.9999454823056054
7f9c6e1a716f2db532c5d7da64062a8d	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	parvula	0.9795136342271584
44143528477fe5fc391730d885673cb7	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	longum	0.9990470418277112
ad77431f593cdc1244526b9f554f6778	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		0.994732979203666
2a3d93f1f60030a212b1ddcd58ca66dd	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			0.9261068235492214
ebe7da9138595dc1e85ec4724bbf6ce7	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Holdemania		0.9999999904772778
276c39437307a74113b472c2bafd09d5	Bacteria	Firmicutes	Clostridia	Clostridiales	Tissierellaceae	Anaerococcus		1
45be230274e74e847fb680a0f750d93b	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	pullicaecorum	0.9999999947227424
27e49bffbb90f7b4f650ebc07ae0d8f9	Bacteria	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter		0.9999999508812052
c428b539b3819a6ffcbf4340827f5990	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Clostridium	ramosum	0.9692117461858072
38db862097c4e520d9f694ddf64d51c2	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus		0.9999998324720564
c7f46d91c51bdfdfc1480ab4c9cf6df7	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Eubacterium	biforme	0.9977403274808934
d89df95bd66b29f41b3453f6327476c1	Bacteria	Firmicutes	Clostridia	Clostridiales				0.7213688219944822
a0c5eff60162de4d21529deec6780000	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			0.9278464996772661
458b1e1a65db8469f5e93bf833c56bcb	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus		0.9994517068235792
c05f9ea4ba67285d7d147f3a1f910136	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		0.9271493936528248
1b6903706c56796518fad1ac3b695a74	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Sutterella		0.9999999049196948
b46ca040fc6b3bcabed0a57b2ab382d1	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus		0.937223161836524
3e30b0d31250e0fa57b5a85a5acc4718	Bacteria	Firmicutes	Clostridia	Clostridiales				0.8721020201633337
3da74e75429d6c0c910c02db2b98ccd3	Bacteria	Firmicutes	Clostridia	Clostridiales				0.8283256531024058
12303797bbd264a11019697eeecf08f9	Bacteria	Firmicutes	Bacilli	Gemellales	Gemellaceae			0.8960684842393669
48dbb575531eea3c751b5e1e055b1b50	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	muciniphila	0.9023045633894852
96f7f7a63040f9e3d2af51c9698399be	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	variabile	0.8744637462027182
a2e0e543e8659583195685598240a9f5	Bacteria	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	Mogibacterium		0.9999076939638132
d33e1ba4620e06d42907ddf47fe89692	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	muciniphila	0.9999998593277822
97724913ab75bb5b32eb278d11240614	Bacteria							0.9513694826099076
9281c926c732c83726cf07f1c44d4920	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	gnavus	0.7220349265949757
5737ac056c30cfcc907a439f639965f7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus		0.9139859333693652
f0ffae791a4b00e874b9b8433eff33e9	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	breve	0.951392062082032
4cc4a7be707197055573c5149de6b007	Bacteria	Firmicutes	Clostridia	Clostridiales	Tissierellaceae	ph2		1
a50325a97c4ad75a942d6c843b3557b6	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea		0.9597532302293428
